listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
42332043,Spacious bright room with Balcony,Private room,2,336568993,35.0,2025-01-17 12:55:58+00:00,2025-01-17 12:55:58+00:00
11370956,Nice room near airport — fireplace,Private room,2,1009656,32.0,2025-01-17 12:47:22+00:00,2025-01-17 12:47:22+00:00
33566472,Wunderschöne 2 Zimmerwohnung in Schloss nähe,Entire home/apt,2,252938718,80.0,2025-01-17 12:39:01+00:00,2025-01-17 12:39:01+00:00
47976555,Berlin City Apartment,Entire home/apt,4,1003245,69.0,2025-01-17 12:38:10+00:00,2025-01-17 12:38:10+00:00
29416750,Cosy 130msq family flat in Prenzlauerberg,Entire home/apt,10,12387913,130.0,2025-01-17 12:08:46+00:00,2025-01-17 12:08:46+00:00
46958312,Nearby Treptower Park - direct airport connection,Entire home/apt,3,275374141,100.0,2025-01-17 12:01:15+00:00,2025-01-17 12:01:15+00:00
