listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
21034405,Cozy Apartment in the Center of Berlin,Entire home/apt,1,151496165,60.0,2025-01-17 17:54:22+00:00,2025-01-17 17:54:22+00:00
20754680,Cosy & stylish room in quite and peaceful building,Private room,5,41812675,15.0,2025-01-17 17:40:58+00:00,2025-01-17 17:40:58+00:00
