listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
42749978,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,7,335573202,167.0,2025-01-16 19:39:33+00:00,2025-01-16 19:39:33+00:00
51415651,"Einzelzimmer ""Single""",Private room,1,415771368,138.0,2025-01-16 19:19:36+00:00,2025-01-16 19:19:36+00:00
