listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
26767873,Berlin Wohnung / Kreuzberg / Görlitzer Bahnhof,Entire home/apt,3,3282971,75.0,2025-01-16 02:31:26+00:00,2025-01-16 02:31:26+00:00
40745724,Cozy single room in shared flat,Private room,2,116736663,30.0,2025-01-16 02:11:14+00:00,2025-01-16 02:11:14+00:00
14440109,Bright apartment in the heart of Rixdorf,Entire home/apt,2,16288216,35.0,2025-01-16 02:09:47+00:00,2025-01-16 02:09:47+00:00
