listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
41280697,Fantastic flat in the heart of Prenzlauer Berg,Entire home/apt,60,42399854,70.0,2025-01-18 21:52:04+00:00,2025-01-18 21:52:04+00:00
44974395,the bunny nest,Entire home/apt,5,351093370,80.0,2025-01-18 21:39:34+00:00,2025-01-18 21:39:34+00:00
1862730,Apartment in Berlin,Entire home/apt,7,9715630,40.0,2025-01-18 21:06:48+00:00,2025-01-18 21:06:48+00:00
21410085,Cosy bedroom in Wedding (good connections to city),Private room,4,123547522,28.0,2025-01-18 21:02:03+00:00,2025-01-18 21:02:03+00:00
