listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
30596828,Cozy room with ensuite bathroom,Private room,4,9422896,25.0,2025-01-13 04:49:42+00:00,2025-01-13 04:49:42+00:00
40575987,Cozy living room in heart of berlin,Private room,1,314417163,98.0,2025-01-13 04:14:54+00:00,2025-01-13 04:14:54+00:00
52119509,Schöne Altbauwohnung in Berlin - Westend,Entire home/apt,2,138228310,50.0,2025-01-13 04:06:59+00:00,2025-01-13 04:06:59+00:00
16041518,Berlin Lounge am Brandenburger Tor/Potsdamer Platz,Entire home/apt,180,1199044,65.0,2025-01-13 04:00:46+00:00,2025-01-13 04:00:46+00:00
