listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
13106850,Schöne 2-Zimmer Wohnung mit Balkon,Entire home/apt,60,8912086,79.0,2025-01-13 13:25:13+00:00,2025-01-13 13:25:13+00:00
2885297,Sunny Attic,Entire home/apt,365,14746021,65.0,2025-01-13 13:10:32+00:00,2025-01-13 13:10:32+00:00
9438521,"Hübsche, gemütliche Altbauwohnung",Entire home/apt,1,48919884,45.0,2025-01-13 13:06:05+00:00,2025-01-13 13:06:05+00:00
