listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
24602300,Berlin based - beautiful apartment,Entire home/apt,8,185914276,100.0,2025-01-14 05:48:53+00:00,2025-01-14 05:48:53+00:00
48087893,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,72.0,2025-01-14 05:38:59+00:00,2025-01-14 05:38:59+00:00
48875029,very bright apartment with good vibes.,Private room,7,12364672,25.0,2025-01-14 05:33:01+00:00,2025-01-14 05:33:01+00:00
2111503,central located studio apartment,Entire home/apt,2,10765531,60.0,2025-01-14 05:17:35+00:00,2025-01-14 05:17:35+00:00
47015168,Berlin Kaiser-Friedrich-Str.,Entire home/apt,1,373491663,86.0,2025-01-14 05:11:40+00:00,2025-01-14 05:11:40+00:00
