listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
21220761,"Spacious, cosy room with balcony in Friedrichshain",Private room,3,118543115,40.0,2025-01-14 21:52:55+00:00,2025-01-14 21:52:55+00:00
52646436,THE DUDE by Charly - Comfy Double room,Entire home/apt,1,421235453,154.0,2025-01-14 21:48:15+00:00,2025-01-14 21:48:15+00:00
49579173,Luxuriöse Maisonette in Berlin-Mitte mit Parkplatz,Entire home/apt,7,203997165,195.0,2025-01-14 21:44:52+00:00,2025-01-14 21:44:52+00:00
1278375,Skandinavisk & Industritysk lgh,Entire home/apt,1,1179162,120.0,2025-01-14 21:36:03+00:00,2025-01-14 21:36:03+00:00
36599333,2-bedroom apartment in trendy neighbourhood,Entire home/apt,30,20718415,40.0,2025-01-14 21:34:34+00:00,2025-01-14 21:34:34+00:00
10932482,Sewanstrasse,Private room,7,56679285,13.0,2025-01-14 21:16:50+00:00,2025-01-14 21:16:50+00:00
