listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
9732185,Modern apartment close to Ku'damm,Entire home/apt,5,2587611,70.0,2025-01-19 20:20:23+00:00,2025-01-19 20:20:23+00:00
4146871,Lovely Berliner Zimmer with en suite bathroom,Private room,2,1019199,35.0,2025-01-19 20:12:43+00:00,2025-01-19 20:12:43+00:00
