listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at
11251014,Let the sun shine in!,Entire home/apt,90,58699640,50.0,2025-01-19 21:32:23+00:00,2025-01-19 21:32:23+00:00
48483249,NEU! 165 sqm designer flat in Schöneberg,Entire home/apt,20,7688174,170.0,2025-01-19 21:15:17+00:00,2025-01-19 21:15:17+00:00
42300875,studio apartment not far from the city center,Entire home/apt,30,184661493,30.0,2025-01-19 21:04:26+00:00,2025-01-19 21:04:26+00:00
